sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
3557,16711,,1756493409287579,,,,1756493409304631,1756493411116569,0,0,64382,1811938,1747556,58980,226,1920,1080,yolov5s,local
3574,17221,,1756493411015462,,,,1756493411028772,1756493412857427,0,0,71051,1828655,1757604,59639,224,1920,1080,yolov5s,local
3591,17731,,1756493412736996,,,,1756493412753008,1756493414570510,0,0,81586,1817502,1735916,62298,202,1920,1080,yolov5s,local
3626,18781,,1756493416286993,,,,1756493416303958,1756493418058413,0,0,13266,1754455,1741189,60005,225,1920,1080,yolov5s,local
3677,20311,,1756493421461315,,,,1756493421477811,1756493423306502,0,0,62082,1828691,1766609,58006,280,1920,1080,yolov5s,local
3712,21361,,1756493425012899,,,,1756493425026356,1756493426856251,0,0,69745,1829895,1760150,59377,280,1920,1080,yolov5s,local
3746,22381,,1756493428455652,,,,1756493428474411,1756493430312021,0,0,51509,1837610,1786101,59444,383,1920,1080,yolov5s,local
3763,22891,,1756493430180085,,,,1756493430196211,1756493432111053,0,0,151095,1914842,1763747,56795,273,1920,1080,yolov5s,local
3781,23431,,1756493432005814,,,,1756493432022437,1756493433812423,0,0,55236,1789986,1734750,57191,206,1920,1080,yolov5s,local
3798,23941,,1756493433733737,,,,1756493433747345,1756493435573905,0,0,80508,1826560,1746052,57937,247,1920,1080,yolov5s,local
3815,24451,,1756493435454555,,,,1756493435469909,1756493437334853,0,0,87221,1864944,1777723,57763,267,1920,1080,yolov5s,local
3850,25501,,1756493438996809,,,,1756493439016543,1756493440845610,0,0,49791,1829067,1779276,57479,337,1920,1080,yolov5s,local
3901,27031,,1756493444171318,,,,1756493444188420,1756493446033481,0,0,78018,1845061,1767043,56690,318,1920,1080,yolov5s,local
3935,28051,,1756493447630747,,,,1756493447639991,1756493449570525,0,0,149040,1930534,1781494,57542,337,1920,1080,yolov5s,local
