sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
113,3391,,1756486158305974,1756486158306092,1756486158360889,1756486158649298,1756486158282513,1756486158727048,118,288409,156008,444535,288308,59971,25,1920,1080,yolov5n,offload
114,3421,,1756486159302479,1756486159302596,1756486159360623,1756486159659490,1756486159284235,1756486159751099,117,298867,167880,466864,298851,60110,18,1920,1080,yolov5n,offload
115,3451,,1756486160304066,1756486160304179,1756486160362719,1756486160619536,1756486160286247,1756486160672760,113,256817,129583,386513,256799,59288,18,1920,1080,yolov5n,offload
116,3481,,1756486161306026,1756486161306147,1756486161360053,1756486161654565,1756486161288235,1756486161697601,121,294512,114733,409366,294495,58927,14,1920,1080,yolov5n,offload
117,3511,,1756486162307576,1756486162307689,1756486162361596,1756486162654915,1756486162289804,1756486162721304,113,293319,138068,431500,293303,59033,16,1920,1080,yolov5n,offload
118,3541,,1756486163308108,1756486163308225,1756486163365905,1756486163593606,1756486163290450,1756486163587503,117,227701,69235,297053,227686,59443,16,1920,1080,yolov5n,offload
119,3571,,1756486164312745,1756486164312855,1756486164372750,1756486164627758,1756486164291812,1756486164666606,110,255008,119676,374794,254991,59554,18,1920,1080,yolov5n,offload
120,3601,,1756486165311918,1756486165312029,1756486165373601,1756486165612333,1756486165292946,1756486165691706,111,238732,159917,398760,238715,59830,18,1920,1080,yolov5n,offload
121,3631,,1756486166319163,1756486166319279,1756486166375020,1756486166602581,1756486166294885,1756486166612358,116,227561,89796,317473,227547,59016,16,1920,1080,yolov5n,offload
122,3661,,1756486167313254,1756486167313374,1756486167369909,1756486167660182,1756486167295666,1756486167738902,120,290273,152843,443236,290258,58544,13,1920,1080,yolov5n,offload
123,3691,,1756486168314514,1756486168314632,1756486168367932,1756486168671294,1756486168297043,1756486168763515,118,303362,162992,466472,303348,58801,15,1920,1080,yolov5n,offload
124,3721,,1756486169319648,1756486169319765,1756486169378077,1756486169638392,1756486169298885,1756486169685431,117,260315,126114,386546,260300,58808,16,1920,1080,yolov5n,offload
125,3751,,1756486170317288,1756486170317384,1756486170373632,1756486170610926,1756486170299673,1756486170708704,96,237294,171641,409031,237281,58055,16,1920,1080,yolov5n,offload
126,3781,,1756486171318206,1756486171318314,1756486171377714,1756486171605318,1756486171300892,1756486171630322,108,227604,101718,329430,227590,58140,15,1920,1080,yolov5n,offload
127,3811,,1756486172318892,1756486172319004,1756486172378770,1756486172626395,1756486172301577,1756486172654337,112,247625,105023,352760,247612,58266,15,1920,1080,yolov5n,offload
128,3841,,1756486173320074,1756486173320194,1756486173372219,1756486173615142,1756486173302879,1756486173678427,120,242923,132505,375548,242910,58288,15,1920,1080,yolov5n,offload
129,3871,,1756486174320748,1756486174320863,1756486174379009,1756486174620114,1756486174303619,1756486174702551,115,241105,157712,398932,241092,58256,15,1920,1080,yolov5n,offload
130,3901,,1756486175321873,1756486175321984,1756486175375951,1756486175604753,1756486175304782,1756486175625530,111,228802,91835,320748,228786,58065,15,1920,1080,yolov5n,offload
131,3931,,1756486176326361,1756486176326477,1756486176385357,1756486176599040,1756486176305834,1756486176648321,116,213683,128688,342487,213668,58157,12,1920,1080,yolov5n,offload
132,3961,,1756486177323546,1756486177323656,1756486177378464,1756486177682009,1756486177306557,1756486177750437,110,303545,140225,443880,303530,58124,14,1920,1080,yolov5n,offload
133,3991,,1756486178324591,1756486178324707,1756486178380671,1756486178656988,1756486178307598,1756486178697243,116,276317,113212,389645,276303,58018,13,1920,1080,yolov5n,offload
134,4021,,1756486179328866,1756486179328985,1756486179385454,1756486179638773,1756486179308216,1756486179720608,119,253319,158954,412392,253304,57928,14,1920,1080,yolov5n,offload
135,4051,,1756486180337510,1756486180337623,1756486180395163,1756486180687092,1756486180309776,1756486180744461,113,291929,142643,434685,291915,57876,13,1920,1080,yolov5n,offload
136,4081,,1756486181327518,1756486181327629,1756486181379350,1756486181615996,1756486181310646,1756486181610815,111,236646,63412,300169,236631,58286,14,1920,1080,yolov5n,offload
137,4111,,1756486182330394,1756486182330514,1756486182391194,1756486182645235,1756486182312086,1756486182794202,120,254041,227955,482116,254027,58674,13,1920,1080,yolov5n,offload
138,4141,,1756486183331032,1756486183331148,1756486183382731,1756486183654997,1756486183314316,1756486183650814,116,272266,64116,336498,272250,58616,17,1920,1080,yolov5n,offload
139,4171,,1756486184332777,1756486184332890,1756486184389034,1756486184682066,1756486184316099,1756486184738424,113,293032,129180,422325,293017,58692,18,1920,1080,yolov5n,offload
140,4201,,1756486185334517,1756486185334639,1756486185387271,1756486185667693,1756486185317606,1756486185762382,122,280422,164232,444776,280406,58131,16,1920,1080,yolov5n,offload
141,4231,,1756486186336743,1756486186336860,1756486186401754,1756486186639566,1756486186318568,1756486186716663,117,237812,160166,398095,237796,59102,18,1920,1080,yolov5n,offload
142,4261,,1756486187336459,1756486187336578,1756486187392374,1756486187702563,1756486187319883,1756486187708805,119,310189,78614,388922,310173,58872,14,1920,1080,yolov5n,offload
