sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
3972,29161,,1756499698817497,,,,1756499698779339,1756499702866169,0,0,37507,4086830,4049323,56377,634,1920,1080,yolov5m,local
4032,961,,1756499702855349,,,,1756499702820115,1756499706881347,0,0,45477,4061232,4015755,58184,613,1920,1080,yolov5m,local
4091,2731,,1756499706837408,,,,1756499706797991,1756499710914731,0,0,91259,4116740,4025481,60347,609,1920,1080,yolov5m,local
4151,4531,,1756499710883297,,,,1756499710840809,1756499714927212,0,0,67029,4086403,4019374,57274,617,1920,1080,yolov5m,local
4211,6331,,1756499714923473,,,,1756499714886402,1756499718954708,0,0,40488,4068306,4027818,57136,573,1920,1080,yolov5m,local
4271,8131,,1756499718969426,,,,1756499718930724,1756499722989452,0,0,27066,4058728,4031662,57979,689,1920,1080,yolov5m,local
4330,9901,,1756499722944897,,,,1756499722906352,1756499727019867,0,0,84807,4113515,4028708,56364,604,1920,1080,yolov5m,local
4390,11701,,1756499726991408,,,,1756499726952922,1756499731068446,0,0,69074,4115524,4046450,57531,671,1920,1080,yolov5m,local
4450,13501,,1756499731028892,,,,1756499730993350,1756499735103879,0,0,75000,4110529,4035529,58684,621,1920,1080,yolov5m,local
4510,15301,,1756499735075318,,,,1756499735036665,1756499739462056,0,0,65334,4425391,4360057,58152,622,1920,1080,yolov5m,local
4631,18931,,1756499743231135,,,,1756499743192040,1756499746969853,0,0,21332,3777813,3756481,58167,11,1920,1080,yolov5m,local
4686,20581,,1756499746934940,,,,1756499746896066,1756499750727736,0,0,76170,3831670,3755500,59711,3,1920,1080,yolov5m,local
4742,22261,,1756499750711162,,,,1756499750672084,1756499754481849,0,0,53183,3809765,3756582,57057,4,1920,1080,yolov5m,local
4798,23941,,1756499754487670,,,,1756499754448245,1756499758234437,0,0,33876,3786192,3752316,57937,6,1920,1080,yolov5m,local
4854,25621,,1756499758262698,,,,1756499758223650,1756499761999261,0,0,15210,3775611,3760401,57127,29,1920,1080,yolov5m,local
