sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
199,5971,,1756490698328198,,,,1756490698347181,1756490701073491,0,0,922785,2726310,1803525,58392,21,1920,1080,yolov5s,local
201,6031,,1756490700333819,,,,1756490700350674,1756490702915978,0,0,766529,2565304,1798775,58877,24,1920,1080,yolov5s,local
203,6091,,1756490702334249,,,,1756490702353905,1756490704656929,0,0,507855,2303024,1795169,58521,24,1920,1080,yolov5s,local
205,6151,,1756490704337093,,,,1756490704356680,1756490706500117,0,0,349327,2143437,1794110,58370,20,1920,1080,yolov5s,local
207,6211,,1756490706340163,,,,1756490706359906,1756490708240880,0,0,87933,1880974,1793041,57465,24,1920,1080,yolov5s,local
208,6241,,1756490707340982,,,,1756490707360554,1756490710084940,0,0,930634,2724386,1793752,57592,21,1920,1080,yolov5s,local
210,6301,,1756490709345620,,,,1756490709363316,1756490711825436,0,0,670309,2462120,1791811,56887,15,1920,1080,yolov5s,local
212,6361,,1756490711349317,,,,1756490711365461,1756490713564994,0,0,419594,2199533,1779939,56632,15,1920,1080,yolov5s,local
214,6421,,1756490713352387,,,,1756490713368296,1756490715378072,0,0,212078,2009776,1797698,56962,19,1920,1080,yolov5s,local
215,6451,,1756490714363766,,,,1756490714369396,1756490717156865,0,0,996836,2787469,1790633,57090,16,1920,1080,yolov5s,local
217,6511,,1756490716353221,,,,1756490716372754,1756490718993654,0,0,840169,2620900,1780731,57081,13,1920,1080,yolov5s,local
219,6571,,1756490718355515,,,,1756490718374347,1756490720836336,0,0,658464,2461989,1803525,56705,76,1920,1080,yolov5s,local
221,6631,,1756490720378943,,,,1756490720376519,1756490722576909,0,0,462150,2200390,1738240,56926,2,1920,1080,yolov5s,local
223,6691,,1756490722359529,,,,1756490722379115,1756490724317926,0,0,183805,1938811,1755006,56902,20,1920,1080,yolov5s,local
224,6721,,1756490723361013,,,,1756490723380343,1756490726058645,0,0,925338,2678302,1752964,57558,0,1920,1080,yolov5s,local
226,6781,,1756490725365949,,,,1756490725383283,1756490727799429,0,0,661104,2416146,1755042,58370,0,1920,1080,yolov5s,local
228,6841,,1756490727366815,,,,1756490727386073,1756490729540295,0,0,418502,2154222,1735720,58064,0,1920,1080,yolov5s,local
230,6901,,1756490729375168,,,,1756490729389272,1756490731237908,0,0,93917,1848636,1754719,58825,11,1920,1080,yolov5s,local
231,6931,,1756490730371169,,,,1756490730390735,1756490733021907,0,0,876610,2631172,1754562,58561,0,1920,1080,yolov5s,local
233,6991,,1756490732373007,,,,1756490732392549,1756490734762804,0,0,616673,2370255,1753582,57696,15,1920,1080,yolov5s,local
235,7051,,1756490734375769,,,,1756490734394548,1756490736502977,0,0,353318,2108429,1755111,57219,0,1920,1080,yolov5s,local
237,7111,,1756490736379221,,,,1756490736397884,1756490738403937,0,0,249198,2006053,1756855,57199,0,1920,1080,yolov5s,local
238,7141,,1756490737378959,,,,1756490737398502,1756490740087621,0,0,956730,2689119,1732389,56515,23,1920,1080,yolov5s,local
240,7201,,1756490739382317,,,,1756490739401541,1756490741741997,0,0,588525,2340456,1751931,56926,0,1920,1080,yolov5s,local
242,7261,,1756490741384368,,,,1756490741403404,1756490743496891,0,0,338204,2093487,1755283,56977,3,1920,1080,yolov5s,local
244,7321,,1756490743391743,,,,1756490743406975,1756490745309894,0,0,150677,1902919,1752242,57050,0,1920,1080,yolov5s,local
245,7351,,1756490744389285,,,,1756490744408607,1756490747001196,0,0,841892,2592589,1750697,56974,4,1920,1080,yolov5s,local
247,7411,,1756490746391684,,,,1756490746411254,1756490748791724,0,0,630604,2380470,1749866,56978,0,1920,1080,yolov5s,local
249,7471,,1756490748398731,,,,1756490748414895,1756490750531835,0,0,360994,2116940,1755946,57035,0,1920,1080,yolov5s,local
251,7531,,1756490750398179,,,,1756490750416583,1756490752273343,0,0,103793,1856760,1752967,57380,0,1920,1080,yolov5s,local
252,7561,,1756490751398915,,,,1756490751417384,1756490754116697,0,0,948841,2699313,1750472,57151,6,1920,1080,yolov5s,local
254,7621,,1756490753401951,,,,1756490753420934,1756490755959690,0,0,787464,2538756,1751292,56850,0,1920,1080,yolov5s,local
256,7681,,1756490755404733,,,,1756490755424258,1756490757516555,0,0,338758,2092297,1753539,57005,7,1920,1080,yolov5s,local
258,7741,,1756490757444521,,,,1756490757426663,1756490759338992,0,0,161082,1912329,1751247,57515,0,1920,1080,yolov5s,local
259,7771,,1756490758408750,,,,1756490758428038,1756490761022784,0,0,842471,2594746,1752275,58271,5,1920,1080,yolov5s,local
261,7831,,1756490760410819,,,,1756490760430297,1756490762820673,0,0,654536,2390376,1735840,57727,0,1920,1080,yolov5s,local
263,7891,,1756490762461315,,,,1756490762432436,1756490764561339,0,0,373431,2128903,1755472,57799,0,1920,1080,yolov5s,local
265,7951,,1756490764415051,,,,1756490764434518,1756490766303727,0,0,117110,1869209,1752099,57495,0,1920,1080,yolov5s,local
266,7981,,1756490765416577,,,,1756490765436064,1756490768043009,0,0,851467,2606945,1755478,57476,10,1920,1080,yolov5s,local
268,8041,,1756490767420121,,,,1756490767439096,1756490769760825,0,0,582846,2321729,1738883,57759,0,1920,1080,yolov5s,local
270,8101,,1756490769423942,,,,1756490769442879,1756490771523956,0,0,328316,2081077,1752761,57274,3,1920,1080,yolov5s,local
272,8161,,1756490771427393,,,,1756490771445790,1756490773267017,0,0,84110,1821227,1737117,57817,0,1920,1080,yolov5s,local
