sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
1503,15091,,1756492078425388,,,,1756492078448346,1756492080265078,0,0,128896,1816732,1687836,59934,0,1920,1080,yolov5s,local
1511,15331,,1756492080036173,,,,1756492080060911,1756492081927439,0,0,156267,1866528,1710261,58553,2,1920,1080,yolov5s,local
1520,15601,,1756492081847062,,,,1756492081871501,1756492083688445,0,0,111820,1816944,1705124,57043,2,1920,1080,yolov5s,local
1528,15841,,1756492083458274,,,,1756492083483095,1756492085337523,0,0,148089,1854428,1706339,59475,0,1920,1080,yolov5s,local
1537,16111,,1756492085273106,,,,1756492085295314,1756492087077828,0,0,78532,1782514,1703982,58276,2,1920,1080,yolov5s,local
1545,16351,,1756492086882382,,,,1756492086907279,1756492088727964,0,0,135342,1820685,1685343,57478,0,1920,1080,yolov5s,local
1553,16591,,1756492088494934,,,,1756492088519675,1756492090459501,0,0,259425,1939826,1680401,58580,0,1920,1080,yolov5s,local
1562,16861,,1756492090305580,,,,1756492090330285,1756492092095809,0,0,90429,1765524,1675095,59497,0,1920,1080,yolov5s,local
1570,17101,,1756492091918403,,,,1756492091943038,1756492093770854,0,0,138514,1827816,1689302,60933,0,1920,1080,yolov5s,local
1579,17371,,1756492093730231,,,,1756492093755214,1756492095569269,0,0,108801,1814055,1705254,59136,1,1920,1080,yolov5s,local
1587,17611,,1756492095340764,,,,1756492095365540,1756492097182248,0,0,116037,1816708,1700671,61444,2,1920,1080,yolov5s,local
1595,17851,,1756492096947707,,,,1756492096975390,1756492098993347,0,0,330580,2017957,1687377,61546,0,1920,1080,yolov5s,local
1604,18121,,1756492098763780,,,,1756492098788891,1756492100576774,0,0,80505,1787883,1707378,59797,0,1920,1080,yolov5s,local
1612,18361,,1756492100376793,,,,1756492100398488,1756492102249532,0,0,174975,1851044,1676069,58527,0,1920,1080,yolov5s,local
1621,18631,,1756492102190829,,,,1756492102211241,1756492103935177,0,0,42237,1723936,1681699,59361,0,1920,1080,yolov5s,local
1629,18871,,1756492103796101,,,,1756492103823221,1756492105639608,0,0,143747,1816387,1672640,58980,0,1920,1080,yolov5s,local
1637,19111,,1756492105410919,,,,1756492105434639,1756492107281887,0,0,169975,1847248,1677273,58067,0,1920,1080,yolov5s,local
1646,19381,,1756492107223307,,,,1756492107247921,1756492108953860,0,0,34114,1705939,1671825,58485,0,1920,1080,yolov5s,local
1654,19621,,1756492108831732,,,,1756492108859914,1756492110674010,0,0,140159,1814096,1673937,58775,0,1920,1080,yolov5s,local
1662,19861,,1756492110447501,,,,1756492110469364,1756492112370477,0,0,200747,1901113,1700366,59654,2,1920,1080,yolov5s,local
1671,20131,,1756492112258688,,,,1756492112282655,1756492114015661,0,0,52558,1733006,1680448,58315,0,1920,1080,yolov5s,local
1679,20371,,1756492113870251,,,,1756492113894868,1756492115716563,0,0,115627,1821695,1706068,57544,2,1920,1080,yolov5s,local
1687,20611,,1756492115478420,,,,1756492115506309,1756492117491543,0,0,310286,1985234,1674948,59480,0,1920,1080,yolov5s,local
1696,20881,,1756492117299108,,,,1756492117321034,1756492119129601,0,0,122559,1808567,1686008,57424,0,1920,1080,yolov5s,local
1704,21121,,1756492118907815,,,,1756492118932958,1756492120757086,0,0,144685,1824128,1679443,59872,0,1920,1080,yolov5s,local
1713,21391,,1756492120722478,,,,1756492120746934,1756492122508902,0,0,82577,1761968,1679391,60098,0,1920,1080,yolov5s,local
1721,21631,,1756492122334445,,,,1756492122356605,1756492124173021,0,0,108151,1816416,1708265,58045,3,1920,1080,yolov5s,local
1729,21871,,1756492123942075,,,,1756492123967297,1756492125888101,0,0,240906,1920804,1679898,57484,0,1920,1080,yolov5s,local
1738,22141,,1756492125758481,,,,1756492125781677,1756492127513110,0,0,46531,1731433,1684902,57744,0,1920,1080,yolov5s,local
1746,22381,,1756492127370906,,,,1756492127392805,1756492129206282,0,0,136020,1813477,1677457,59444,0,1920,1080,yolov5s,local
1754,22621,,1756492128977385,,,,1756492129002675,1756492130913673,0,0,190843,1910998,1720155,56716,2,1920,1080,yolov5s,local
1763,22891,,1756492130794806,,,,1756492130815023,1756492132630917,0,0,108059,1815894,1707835,56795,1,1920,1080,yolov5s,local
1771,23131,,1756492132401079,,,,1756492132426307,1756492134326925,0,0,194438,1900618,1706180,57854,2,1920,1080,yolov5s,local
1780,23401,,1756492134214304,,,,1756492134238753,1756492136053236,0,0,106599,1814483,1707884,57113,2,1920,1080,yolov5s,local
1788,23641,,1756492135823712,,,,1756492135848515,1756492137766990,0,0,235087,1918475,1683388,56844,0,1920,1080,yolov5s,local
1797,23911,,1756492137635543,,,,1756492137659235,1756492139432663,0,0,62715,1773428,1710713,57289,3,1920,1080,yolov5s,local
1805,24151,,1756492139241285,,,,1756492139269647,1756492141110909,0,0,157274,1841262,1683988,57875,0,1920,1080,yolov5s,local
1814,24421,,1756492141058152,,,,1756492141082802,1756492142888012,0,0,121232,1805210,1683978,57945,0,1920,1080,yolov5s,local
1822,24661,,1756492142667210,,,,1756492142692346,1756492144513277,0,0,103020,1820931,1717911,57752,1,1920,1080,yolov5s,local
