sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
342,10261,,1756500084264338,1756500084264467,1756500084334562,1756500084611038,1756500084222054,1756500084569260,129,276476,70601,347206,276458,56862,21,1920,1080,yolov5m,offload
346,10381,,1756500084533879,1756500084534011,1756500084611290,1756500084887655,1756500084491533,1756500084846957,132,276365,78927,355424,276347,57531,22,1920,1080,yolov5m,offload
350,10501,,1756500084803655,1756500084803781,1756500084887933,1756500085165685,1756500084761421,1756500085124215,126,277752,84916,362794,277732,58209,27,1920,1080,yolov5m,offload
354,10621,,1756500085073892,1756500085074021,1756500085165989,1756500085446769,1756500085031690,1756500085405796,129,280780,93197,374106,280761,59629,24,1920,1080,yolov5m,offload
358,10741,,1756500085341558,1756500085341689,1756500085447062,1756500085729050,1756500085299420,1756500085687340,131,281988,105801,387920,281968,59917,26,1920,1080,yolov5m,offload
362,10861,,1756500085612076,1756500085612203,1756500085729289,1756500086006417,1756500085569901,1756500085964707,127,277128,117551,394806,277109,59267,28,1920,1080,yolov5m,offload
367,11011,,1756500085948957,1756500085949086,1756500086006645,1756500086282705,1756500085905986,1756500086241073,129,276060,58898,335087,276041,59416,28,1920,1080,yolov5m,offload
371,11131,,1756500086218972,1756500086219107,1756500086283063,1756500086558824,1756500086176276,1756500086516762,135,275761,64590,340486,275743,58036,24,1920,1080,yolov5m,offload
375,11251,,1756500086484313,1756500086484438,1756500086559061,1756500086835139,1756500086445224,1756500086793422,125,276078,71995,348198,276060,58201,23,1920,1080,yolov5m,offload
379,11371,,1756500086758319,1756500086758448,1756500086835398,1756500087113581,1756500086715915,1756500087073108,129,278183,78881,357193,278167,59769,21,1920,1080,yolov5m,offload
383,11491,,1756500087026580,1756500087026708,1756500087113890,1756500087390239,1756500086984539,1756500087348833,128,276349,87817,364294,276327,60555,26,1920,1080,yolov5m,offload
387,11611,,1756500087296157,1756500087296285,1756500087390757,1756500087667308,1756500087254107,1756500087625559,128,276551,94773,371452,276533,61071,25,1920,1080,yolov5m,offload
391,11731,,1756500087566759,1756500087566896,1756500087667597,1756500087946252,1756500087524736,1756500087905103,137,278655,101575,380367,278638,57436,19,1920,1080,yolov5m,offload
395,11851,,1756500087835459,1756500087835582,1756500087946486,1756500088224401,1756500087793461,1756500088183379,123,277915,111880,389918,277899,57618,17,1920,1080,yolov5m,offload
399,11971,,1756500088108684,1756500088108815,1756500088224686,1756500088499090,1756500088063280,1756500088458279,131,274404,120464,394999,274386,57405,21,1920,1080,yolov5m,offload
404,12121,,1756500088446982,1756500088447106,1756500088499329,1756500088773275,1756500088400847,1756500088731546,124,273946,56629,330699,273925,57989,24,1920,1080,yolov5m,offload
408,12241,,1756500088712047,1756500088712172,1756500088773516,1756500089052585,1756500088669880,1756500089010854,125,279069,61780,340974,279050,58506,24,1920,1080,yolov5m,offload
412,12361,,1756500088981444,1756500088981568,1756500089052846,1756500089332223,1756500088939258,1756500089290576,124,279377,71817,351318,279361,57439,18,1920,1080,yolov5m,offload
